2016/03/06,09:14:03.402Z,Pretty stupid to claim that Putin caused a war that Britain helped start.,Somewhere United States,39,39,Vladimir Putin is stoking the migrant crisis in Syria to tear Europe apart,/debate/article-3477594/Putin-s-weapon-mass-destruction-migration-blitzing-Syria-Russia-s-leader-cynically-stoking-migrant-crisis-bid-tear-Europe-apart-response-EU-biggest-crisis-time-frankly-pathetic.html
2016/03/06,03:45:40.305Z,Food for thought?,In the North United Kingdom,-3,11,Vladimir Putin is stoking the migrant crisis in Syria to tear Europe apart,/debate/article-3477594/Putin-s-weapon-mass-destruction-migration-blitzing-Syria-Russia-s-leader-cynically-stoking-migrant-crisis-bid-tear-Europe-apart-response-EU-biggest-crisis-time-frankly-pathetic.html
2016/03/06,03:24:51.719Z,Does this "journalist" think we are that stupid???,BigD United States,50,56,Vladimir Putin is stoking the migrant crisis in Syria to tear Europe apart,/debate/article-3477594/Putin-s-weapon-mass-destruction-migration-blitzing-Syria-Russia-s-leader-cynically-stoking-migrant-crisis-bid-tear-Europe-apart-response-EU-biggest-crisis-time-frankly-pathetic.html
2016/03/06,02:43:44.519Z,PUTIN wants all he wanted the USSR back. Now all of th EU will be on fire soon chaos then he can roll in as a Helper here to stop the chaos then he will just stick around.The US could do nothing you may even be happy to see him by summer the terror and the inter war will be hot by fall it may be his time. Go look this up spend a night looking at the vids of your state the press barely touches it  This from 2012 and was grim then.... Try To Get Your Head Around This - Sweden Is Gone Sweden Is Finished  Then look for 55 no go muz zones in SW,nyc United States,-32,56,Vladimir Putin is stoking the migrant crisis in Syria to tear Europe apart,/debate/article-3477594/Putin-s-weapon-mass-destruction-migration-blitzing-Syria-Russia-s-leader-cynically-stoking-migrant-crisis-bid-tear-Europe-apart-response-EU-biggest-crisis-time-frankly-pathetic.html
2016/03/06,01:54:09.724Z,The eu leaders are weak that's the problem and the cause of bigger problems to come.,london United Kingdom,39,39,Vladimir Putin is stoking the migrant crisis in Syria to tear Europe apart,/debate/article-3477594/Putin-s-weapon-mass-destruction-migration-blitzing-Syria-Russia-s-leader-cynically-stoking-migrant-crisis-bid-tear-Europe-apart-response-EU-biggest-crisis-time-frankly-pathetic.html
2016/03/05,05:42:13.244Z,If you come to Australia you'll soon get more of the same. Those in power who don't like gays are paving the way through changes to anti-vilification laws for a vicious anti-gay" debate" ahead of the gay marriage plebiscite we don't need. Good luck to you wherever you are.,La-La Land Australia,-15,27,Gay refugee couple who fled Iran to Nauru want to settle in Australia,/news/article-3477625/Gay-Iranian-refugee-couple-living-Nauru-want-settle-Australia-violent-attacks.html
2016/03/05,04:47:44.748Z,Let them in.,writer Netherlands,-22,36,Gay refugee couple who fled Iran to Nauru want to settle in Australia,/news/article-3477625/Gay-Iranian-refugee-couple-living-Nauru-want-settle-Australia-violent-attacks.html
2016/03/05,04:15:16.031Z,Why do I sense this may be a ploy by refugee advocates to get more of these people in to Australia?,medan Indonesia,25,39,Gay refugee couple who fled Iran to Nauru want to settle in Australia,/news/article-3477625/Gay-Iranian-refugee-couple-living-Nauru-want-settle-Australia-violent-attacks.html
2016/03/05,04:07:02.025Z,Well that's an easy one: NO,Perth Australia,29,39,Gay refugee couple who fled Iran to Nauru want to settle in Australia,/news/article-3477625/Gay-Iranian-refugee-couple-living-Nauru-want-settle-Australia-violent-attacks.html
2016/03/05,03:56:44.087Z,If you make an exception of these two it will open the floodgates. Desperate people will say anything to get a visa.,Sunshine Coast Australia,33,39,Gay refugee couple who fled Iran to Nauru want to settle in Australia,/news/article-3477625/Gay-Iranian-refugee-couple-living-Nauru-want-settle-Australia-violent-attacks.html
2016/03/05,03:54:14.122Z,Poor blokes. Not expecting much sympathy in these parts though.,cornwall United Kingdom,-16,24,Gay refugee couple who fled Iran to Nauru want to settle in Australia,/news/article-3477625/Gay-Iranian-refugee-couple-living-Nauru-want-settle-Australia-violent-attacks.html
2016/03/05,03:20:39.356Z,This is an outrage we give them a house??,Sydney Australia,-18,20,Gay refugee couple who fled Iran to Nauru want to settle in Australia,/news/article-3477625/Gay-Iranian-refugee-couple-living-Nauru-want-settle-Australia-violent-attacks.html
2016/03/05,03:09:08.341Z,Did they follow the 'first safe country' principle on the UN Refugee Agreement???    Because I can think of a dozen safe countries they would have traveled through to get to Naru or Australia that are safe even for gay couples.  Violent attacks are unacceptable - but that doesnt mean they can waltz on in - under the agreement Australia is only obligated to provide them with transport to the first safe country they would have passed through and basic food and emergency first aid for the journey.  No wonder they have an illegal immigration problem!,Hawaii United States,23,31,Gay refugee couple who fled Iran to Nauru want to settle in Australia,/news/article-3477625/Gay-Iranian-refugee-couple-living-Nauru-want-settle-Australia-violent-attacks.html
2016/03/06,23:47:32.057Z,Seems as if Putin by no means pro EU is being used as the baddie to explain problems in Germany or could it be the problems have been created by opening the doors to an army of people with no identifying docs and who have bye passed all security checks. They have literally Over run Europe with an ease that most Dictators  needed World Wars to achieve.,Halifax United Kingdom,0,0,Vladimir Putin is stirring up migrant crisis to topple Angela Merkel Nato expert says,/news/article-3478935/Putin-stirring-migrant-crisis-stir-anger-Germany-Merkel-ousted-power-senior-Nato-strategist-claims.html
2016/03/06,23:47:25.124Z,If he wants to get Merkel ousted I'm all in favour go Putin go !!,London United Kingdom,1,1,Vladimir Putin is stirring up migrant crisis to topple Angela Merkel Nato expert says,/news/article-3478935/Putin-stirring-migrant-crisis-stir-anger-Germany-Merkel-ousted-power-senior-Nato-strategist-claims.html
2016/03/06,23:46:49.021Z,Why bother she's doing a bang up job herself.,No Va United States,2,2,Vladimir Putin is stirring up migrant crisis to topple Angela Merkel Nato expert says,/news/article-3478935/Putin-stirring-migrant-crisis-stir-anger-Germany-Merkel-ousted-power-senior-Nato-strategist-claims.html
2016/03/06,23:45:44.528Z,The old communist trying to blame Putin. It's a problem entirely of her making.,Glasgow,4,4,Vladimir Putin is stirring up migrant crisis to topple Angela Merkel Nato expert says,/news/article-3478935/Putin-stirring-migrant-crisis-stir-anger-Germany-Merkel-ousted-power-senior-Nato-strategist-claims.html
2016/03/05,11:30:12.680Z,Is this just the tip of an iceberg there is a lot more to come. I have had more than enough of this I just want out. ,South by Southwest United Kingdom,2529,2569,How Sweden has stopped its citizens discussing the refugee influx,/news/article-3477510/Migrant-attacks-conspiracy-hide-truth-Europe-s-liberal-country-Sweden-stopped-citizens-discussing-refugee-influx.html
2016/03/05,11:29:18.270Z,Well done Sweden you've allowed immigrants to ruin your country.,Morecambe United Kingdom,2672,2718,How Sweden has stopped its citizens discussing the refugee influx,/news/article-3477510/Migrant-attacks-conspiracy-hide-truth-Europe-s-liberal-country-Sweden-stopped-citizens-discussing-refugee-influx.html
2016/03/05,11:29:10.341Z,As world leaders know they can't raise up the 3rd world then drag down the 1st world. The politicians way of equalising. The opposite of what it should be.,UK,1617,1637,How Sweden has stopped its citizens discussing the refugee influx,/news/article-3477510/Migrant-attacks-conspiracy-hide-truth-Europe-s-liberal-country-Sweden-stopped-citizens-discussing-refugee-influx.html
2016/03/05,11:24:38.767Z,Is Britain going the same way? This governments "snoopers charter" is going to have far reaching implications everything you do or say online is going to be stored and can be used against you.,Liverpool United Kingdom,1392,1458,How Sweden has stopped its citizens discussing the refugee influx,/news/article-3477510/Migrant-attacks-conspiracy-hide-truth-Europe-s-liberal-country-Sweden-stopped-citizens-discussing-refugee-influx.html
2016/03/05,11:24:01.339Z,Could happen to a more smugself-righteousPC mad nation................... rather fun to watch.,Nairobi,637,1183,How Sweden has stopped its citizens discussing the refugee influx,/news/article-3477510/Migrant-attacks-conspiracy-hide-truth-Europe-s-liberal-country-Sweden-stopped-citizens-discussing-refugee-influx.html
2016/03/06,23:16:52.320Z,Close all the borders and keep them closed  they'll soon go back.,Derby United Kingdom,1,1,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,18:25:02.520Z,The EU at its best - chaos!! Turkey next to join. Brexit can't come soon enough!!,London,13,13,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,18:22:46.960Z,The migrants are humans.,London United Kingdom,-3,7,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,18:05:38.510Z,don't let them in uk.,harrow United Kingdom,14,16,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,17:57:04.178Z,I was born and bred in the UK have paid all my taxes my whole working life and have never asked for a penny. I want to leave the UK as I believe the country is finished. My family and I looked into emigrating to Canada and they refused us entry as we have a child with mild Autism. I didn't want anything from them but to work hard and build a better life for my family. Pity the UK are not so fussy. Feel so upset we just can't leave.,Sunny South United Kingdom,28,30,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,17:03:30.523Z,All demanding the borders are open so they can all continue their journey to benefits nirvana. These people shouldn't receive housing medical or benefits when they haven't contributed they know they can take advantage of soft Europe all the wealthy say let them in because they don't live in streets full of non English speaking families they won't help Europe they will drag it down to their level,Bondi,53,57,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,16:09:00.531Z,It's getting ridiculous. The more we accommodate the more come. Someone has to have the guts to stop it.,Swansea United Kingdom,91,95,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,16:07:08.712Z,Their religion is so hateful. Will not work in the UK. I see them in Croydon stealing all the time. ,croydon United Kingdom,86,90,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,15:53:55.309Z,Build them a city then and watch it turn into a cesspit overnight.,Gloucester United Kingdom,82,86,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,15:49:12.302Z,Round em up and send em back,PRESTON United Kingdom,80,82,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,15:46:09.954Z,Wish i hadn't downloaded the DM app i was so much happier not knowing what a mess the EU and hopefully not the UK is in :(,birkenhead United Kingdom,54,56,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,15:36:02.468Z,Who cares? Europe has had it up to here with these scroungers. In all honesty no country wants any of them. Sympathy patience and very soon money will run out,Cambridge,93,97,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,15:14:07.415Z,Why haven't we kicked the middle eastern states out of the UN for their failure to take any in?,eastleigh United Kingdom,78,82,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,15:13:33.495Z,The refugee situation in the world is only going to get worse and worse until the cause of them leaving their own countries is stopped.,Global United Kingdom,56,58,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,15:06:23.724Z,DM constant showing pictures of young children (who are the minority) has lost it puss factor.  The vast majority of fit young me that have left Mother and sisters to fend for themselves in these own countries.  how would you leave your mother and sister if you were a fit man.  Of course the real reason is that once these fit young men arrive in the UK that will be able to have the rest of their families join then in the UK after a few years as its enshrined  in the human rights act.  One fit man arrives then he will get the rest of his extended family to join him.  for every one that arrived he will be able to pull another 20 more.  ,Ely Cambridgeshire,77,77,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,15:04:36.633Z,The root cause is going back to 1918 when France and the UK draw the boarders according their financial and strategical interests and without considering the structure of these societies in regard of religion traditions powerstructures alliances etc.  ,from an insignificant island United Kingdom,-29,51,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,15:04:07.842Z,Sister bluebird. I suppose you count yourself as a Christian. You are a disgrace to any religion ,North   Of England,7,15,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,15:02:37.336Z,we cant handle u anymore please return to turkey its safe there,Bratislava Slovakia,35,37,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,14:38:21.459Z,How come the migrants aren't crossing by boat anymore?,Sheffield United Kingdom,16,22,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,14:17:57.021Z,Feel sorry for Greece but I understand the position taken by Macedonia  Merkel is to blame for the amount of migrants flooding to Europe - she should have kept her mouth shut What staggers me is the inability to put a plan in place to deter anymore from coming why can't they patrol the seas between Turkey & Greece and turn any boats around then confiscate and destroy them do they cannot be Reached- used by the people smugglers,Manchester United Kingdom,68,70,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,14:16:14.338Z,2 words. Bomb them.,Glasgow United Kingdom,18,58,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,14:09:23.032Z,Excuse why should they open the boarders? It is their border and they shall see how fit to run then. The threat of punishment is yet another reason to get out.,Sunderland United Kingdom,73,73,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,14:04:27.995Z,Poor Greece is at the frontline of Brussels failure. How much can they take? They have their own problems to deal with.,The County United Kingdom,77,79,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,14:01:35.817Z,You do wonder why they are still arriving in Greece when it is patently obvious that they won't get any further and face being resettled in Turkey or even back in the Middle East. Hasn't the story got back to Syria and other countries that they simply won't get into Europe?,Halifax_West Yorkshire,62,64,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,14:00:23.207Z,They're holiday season finished then who the hell would choose to go there,London United Kingdom,35,37,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,13:43:39.181Z,We never hear from the UNHCR who have migrant camps in Jordan for thousands.  It is warm there and the country has a similar culture so immigrants would fit in. The U.K. Has already paid millions for these camps which are under used.  Only 90 kilometres from the Syrian border.  SO WHY COME NORTH AS IF WE DIDNT KNOW ,Yorkshire United Kingdom,67,71,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,13:37:07.582Z,Why the bloody hell is this Europe's problem??!! Send these lazy bone idle wasters back to their own countries! They're mostly fit and able-bodied men who are nothing more than cowards who should be fighting for and defending their own countries instead of running away and looking for the country where they will get the most freebies,Cheshire United Kingdom,114,118,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,13:34:40.266Z,Go home !! Nothing left to say ....,Wider than a Mile United Kingdom,75,79,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,13:32:13.660Z,Can someone please tell me what use would this lot be to the UK if they ever manged to smuggle themselve into the country.    As for all the 'do gooders' who are continuously saying we should allow 1000's more to come in give them you spare beds!!  ,AUSSILLON,77,77,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:59:27.288Z,Don't blame me because the last time I looked I hadn't started any wars blame the self serving politicians. End of weirdos.,Silver City United Kingdom,39,45,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:55:29.663Z,These peope wont want to move to a new city they want a to be given a good life where its all given to them for free they will be shouting where are  our rights send the lot back,manchester United Kingdom,86,92,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:48:35.013Z,GREECE HAS A LARGE NAVY WHY DONT THEY PROTECT THEIR BOARDS ?????????????????,newcastle staffs United Kingdom,83,91,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:47:43.527Z,Climate in the north of Europe will be more challenging for the homeless with nowhere to go..,cranbrook United Kingdom,35,35,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:41:53.594Z,Greece have themselves to blame for they should have stopped the immigrants coming from Turkey,Bangor Ireland,82,102,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:40:25.296Z,Where is human rights they shout and tout on banners but where is human rights for European citizens? We only seem to talk about the human rights of migrants where is our human rights as European citizens?,glasgow United Kingdom,121,125,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:39:27.669Z,Hmmmm. A new refugee city in Syria - pretty sure that might become a target for Assad and his Russian puppets.,Hertfordshire United Kingdom,-14,52,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:37:40.856Z,Go back home you bunch of free loading cowards,Los angeles United States,77,87,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:31:02.378Z,If you want war and poverty in Europe just let everyone in.,London,94,100,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:30:55.995Z,Merkel should personally be collecting these people and bringing them to Germany,Bath Madagascar,60,70,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:28:05.773Z,What is the betting that once they get German citizenship they won't want to go home but come to England instead. Assuming of course that the UK stays in the EU.,London,77,79,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:22:41.973Z,Building a safe city in their own country has always been an obvious solution but never talked about. NATO could defend it and the migrants could help build it.,Bradford United Kingdom,67,67,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:19:56.660Z,We should take away the incentives and stop these migrants from travelling   by providing safety and shelter in their countries of origin this is an international crisis and should not be left for Greece to find a solution ..!!!,manchester United Kingdom,58,58,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:19:26.490Z,This is such a sad situation. We're damned if we do and damned if we don't. If the Syrians want to come to the uk how about we rule their country for the next 50 years. Get their country in gear and then give them independence. It's better than them coming here and overcrowding us. Maybe this is the only way.,London United Kingdom,4,28,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:12:54.091Z,Germany took in a million and a half at mad merkels insistence  160000 have gone missing already and although the German media is trying to hide it the crime rate and the sexual assaults has rocketed,Leatherhead United Kingdom,95,97,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:09:56.083Z,Germany invited them Greece took them in so why try and blame Macedonia for refusing them they are not even in the eu.,Leatherhead United Kingdom,80,84,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,12:04:24.248Z,Keep the borders closed please!,london United Kingdom,78,82,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,11:59:11.477Z,Sense at last. Hold them all IN SYRIA. It's not rocket science. Soppy lefty do gooders like Merkel have caused no end of problems for us an now don't know what to do. Typical lefties someone else clears up the mess. ,Buckinghamshire United Kingdom,68,70,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,11:36:45.183Z,Just don't come here None of you are welcome,Chesterfield,74,86,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,11:33:04.828Z,And its only going to get worse Merkel should be ashamed of herself ,default United Kingdom,65,67,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,11:29:04.646Z,the k a l e r g i  plan is in full swing don't be fooled by the leaders there all in on it ....traitors to the European peopl,Nottingham United Kingdom,44,46,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,11:24:56.619Z,Greece is a disgraceful country and should be thrown out of the EU for allowing these barbarians in to their country .. They should have returned them to Turkey but are too useless to do that . Greece is only good at one thing - begging.,portsmouth,35,71,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,11:21:50.160Z,What  A  Mess ,bakers arms United Kingdom,48,48,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,11:11:25.066Z,All my respect goes to Macedonia a small and impoverished country that is putting the EU to shame. I hope our countries are helping it with technology and manpower. Dear EU it is this tiny country that is currently protecting you from an all-out inv asion.,Budapest,112,114,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,10:58:54.072Z,I hate to say it I really do. Erdogan has a rational and workable plan.,Roscommon United States,44,50,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,10:56:00.921Z,Many people have suggested  building a safe haven in north Syria. The UN should take the lead and declare a large area as neutral put armed forces in there to protect it and get building. There are millions of fit and no doubt skilled men who have left Syria well get them working.,cardiff United Kingdom,83,83,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,10:55:06.232Z,Greece and Turkey could have stopped this from happening.  For political and monetary reasons they chose not to prevent this humanitarian crisis from occurring.  It is their problem they must solve it and not at our expense.,Devon United Kingdom,73,85,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
2016/03/06,10:52:20.947Z,It's now a clear choice either an ever increasing (encroaching) EU with spurious 'benefits' and uncontrolled immigration or a clean new start. The world has changed out of all proportion to when we joined the Common Market' and is no longer of real benefit. Despite all the bogey man stories propounded by the Remainians the simple truth is that their is no bogeyman but there is an opportunity to return to dealing and trading with Europe and the rest of the world. It's not in their interests to try to 'punish' the UK. They need us as much as or more than we need them. If we leave the sun will still rise the money markets will still run the Mercs Beeners Renaults and Citroens will still be delivered. All that is needed is to trust ourselves that we won't sink the world will still turn and we will continue to trade with Europe and the world.,avalon,76,78,Calls for Greece to declare state of emergency at border,/news/article-3478087/Calls-Greece-declare-state-emergency-border-20-000-waiting-cross-Greece-Turkey-moots-new-refugee-city-size-Hampshire-northern-Syria.html
